Date;Waterlevel
23.06.2012;1462.83
24.06.2012;1462.83
25.06.2012;1462.83
26.06.2012;1462.83
27.06.2012;1462.83
28.06.2012;1462.83
29.06.2012;1462.83
30.06.2012;1462.83
01.07.2012;1462.742581
01.07.2012;1462.82
02.07.2012;1462.81
03.07.2012;1462.8
04.07.2012;1462.8
05.07.2012;1462.8
06.07.2012;1462.79
07.07.2012;1462.79
08.07.2012;1462.79
09.07.2012;1462.77
10.07.2012;1462.77
11.07.2012;1462.76
12.07.2012;1462.75
13.07.2012;1462.74
14.07.2012;1462.74
15.07.2012;1462.74
16.07.2012;1462.72
17.07.2012;1462.72
18.07.2012;1462.72
19.07.2012;1462.72
20.07.2012;1462.7
21.07.2012;1462.7
22.07.2012;1462.7
23.07.2012;1462.7
24.07.2012;1462.7
25.07.2012;1462.72
26.07.2012;1462.71
27.07.2012;1462.71
28.07.2012;1462.71
29.07.2012;1462.71
30.07.2012;1462.71
31.07.2012;1462.7
01.08.2012;1462.63129
01.08.2012;1462.7
02.08.2012;1462.7
03.08.2012;1462.68
04.08.2012;1462.68
05.08.2012;1462.67
06.08.2012;1462.67
07.08.2012;1462.66
08.08.2012;1462.66
09.08.2012;1462.66
10.08.2012;1462.65
11.08.2012;1462.65
12.08.2012;1462.65
13.08.2012;1462.65
14.08.2012;1462.64
15.08.2012;1462.64
16.08.2012;1462.64
17.08.2012;1462.62
18.08.2012;1462.62
19.08.2012;1462.62
20.08.2012;1462.61
21.08.2012;1462.61
22.08.2012;1462.6
23.08.2012;1462.59
24.08.2012;1462.58
25.08.2012;1462.58
26.08.2012;1462.58
27.08.2012;1462.58
28.08.2012;1462.58
29.08.2012;1462.6
30.08.2012;1462.6
31.08.2012;1462.6
01.09.2012;1462.626667
01.09.2012;1462.61
02.09.2012;1462.61
03.09.2012;1462.62
04.09.2012;1462.63
05.09.2012;1462.63
06.09.2012;1462.63
07.09.2012;1462.63
08.09.2012;1462.62
09.09.2012;1462.62
10.09.2012;1462.62
11.09.2012;1462.62
12.09.2012;1462.62
13.09.2012;1462.62
14.09.2012;1462.63
15.09.2012;1462.63
16.09.2012;1462.65
17.09.2012;1462.65
18.09.2012;1462.64
19.09.2012;1462.64
20.09.2012;1462.64
21.09.2012;1462.64
22.09.2012;1462.63
23.09.2012;1462.63
24.09.2012;1462.62
25.09.2012;1462.62
26.09.2012;1462.62
27.09.2012;1462.62
28.09.2012;1462.62
29.09.2012;1462.62
30.09.2012;1462.62
01.10.2012;1462.619677
01.10.2012;1462.62
02.10.2012;1462.62
03.10.2012;1462.6
04.10.2012;1462.6
05.10.2012;1462.6
06.10.2012;1462.6
07.10.2012;1462.6
08.10.2012;1462.6
09.10.2012;1462.62
10.10.2012;1462.62
11.10.2012;1462.6
12.10.2012;1462.6
13.10.2012;1462.6
14.10.2012;1462.6
15.10.2012;1462.6
16.10.2012;1462.62
17.10.2012;1462.62
18.10.2012;1462.62
19.10.2012;1462.63
20.10.2012;1462.63
21.10.2012;1462.61
22.10.2012;1462.61
23.10.2012;1462.61
24.10.2012;1462.61
25.10.2012;1462.61
26.10.2012;1462.61
27.10.2012;1462.65
28.10.2012;1462.65
29.10.2012;1462.65
30.10.2012;1462.69
31.10.2012;1462.71
01.11.2012;1462.708333
01.11.2012;1462.72
02.11.2012;1462.71
03.11.2012;1462.71
04.11.2012;1462.72
05.11.2012;1462.72
06.11.2012;1462.72
07.11.2012;1462.72
08.11.2012;1462.72
09.11.2012;1462.72
10.11.2012;1462.72
11.11.2012;1462.72
12.11.2012;1462.71
13.11.2012;1462.71
14.11.2012;1462.71
15.11.2012;1462.7
16.11.2012;1462.7
17.11.2012;1462.7
18.11.2012;1462.7
19.11.2012;1462.69
20.11.2012;1462.69
21.11.2012;1462.69
22.11.2012;1462.69
23.11.2012;1462.69
24.11.2012;1462.69
25.11.2012;1462.7
26.11.2012;1462.7
27.11.2012;1462.72
28.11.2012;1462.72
29.11.2012;1462.72
30.11.2012;1462.72
01.12.2012;1462.7
02.12.2012;1462.7
03.12.2012;1462.7
04.12.2012;1462.7
05.12.2012;1462.72
06.12.2012;1462.71
07.12.2012;1462.71
08.12.2012;1462.71
09.12.2012;1462.71
10.12.2012;1462.7
11.12.2012;1462.7
12.12.2012;1462.73
13.12.2012;1462.73
14.12.2012;1462.73
15.12.2012;1462.73
16.12.2012;1462.73
17.12.2012;1462.73
18.12.2012;1462.73
19.12.2012;1462.73
20.12.2012;1462.73
21.12.2012;1462.73
22.12.2012;1462.73
23.12.2012;1462.73
24.12.2012;1462.72
25.12.2012;1462.72
26.12.2012;1462.72
27.12.2012;1462.72
28.12.2012;1462.72
29.12.2012;1462.72
30.12.2012;1462.75
31.12.2012;1462.76
01.01.2013;1462.77
03.01.2013;1462.78
04.01.2013;1462.78
05.01.2013;1462.78
06.01.2013;1462.8
07.01.2013;1462.8
08.01.2013;1462.8
09.01.2013;1462.79
10.01.2013;1462.79
11.01.2013;1462.79
12.01.2013;1462.79
13.01.2013;1462.78
14.01.2013;1462.78
15.01.2013;1462.79
16.01.2013;1462.79
17.01.2013;1462.79
18.01.2013;1462.79
19.01.2013;1462.79
20.01.2013;1462.79
21.01.2013;1462.78
22.01.2013;1462.79
25.01.2013;1462.78
26.01.2013;1462.78
27.01.2013;1462.78
28.01.2013;1462.79
29.01.2013;1462.78
30.01.2013;1462.78
31.01.2013;1462.79
01.02.2013;1462.79
02.02.2013;1462.79
03.02.2013;1462.79
04.02.2013;1462.79
05.02.2013;1462.79
06.02.2013;1462.79
07.02.2013;1462.79
08.02.2013;1462.79
09.02.2013;1462.79
10.02.2013;1462.79
11.02.2013;1462.79
12.02.2013;1462.79
13.02.2013;1462.79
14.02.2013;1462.79
15.02.2013;1462.79
16.02.2013;1462.79
17.02.2013;1462.78
18.02.2013;1462.78
19.02.2013;1462.78
20.02.2013;1462.78
21.02.2013;1462.78
22.02.2013;1462.78
23.02.2013;1462.78
24.02.2013;1462.78
25.02.2013;1462.79
26.02.2013;1462.78
27.02.2013;1462.78
28.02.2013;1462.77
01.03.2013;1462.76
02.03.2013;1462.75
03.03.2013;1462.74
04.03.2013;1462.76
05.03.2013;1462.76
06.03.2013;1462.76
07.03.2013;1462.77
08.03.2013;1462.77
09.03.2013;1462.78
10.03.2013;1462.78
11.03.2013;1462.79
12.03.2013;1462.79
13.03.2013;1462.8
14.03.2013;1462.8
15.03.2013;1462.79
16.03.2013;1462.79
17.03.2013;1462.79
18.03.2013;1462.79
19.03.2013;1462.8
20.03.2013;1462.79
21.03.2013;1462.79
22.03.2013;1462.8
23.03.2013;1462.8
24.03.2013;1462.8
25.03.2013;1462.83
26.03.2013;1462.83
27.03.2013;1462.85
28.03.2013;1462.85
29.03.2013;1462.85
30.03.2013;1462.86
31.03.2013;1462.86
01.04.2013;1462.87
02.04.2013;1462.87
03.04.2013;1462.88
04.04.2013;1462.89
05.04.2013;1462.89
06.04.2013;1462.9
07.04.2013;1462.9
08.04.2013;1462.92
09.04.2013;1462.92
10.04.2013;1462.95
11.04.2013;1462.96
12.04.2013;1462.96
13.04.2013;1462.97
14.04.2013;1462.97
15.04.2013;1462.98
16.04.2013;1463
17.04.2013;1463.03
18.04.2013;1463.06
19.04.2013;1463.06
20.04.2013;1463.06
21.04.2013;1463.06
22.04.2013;1463.05
23.04.2013;1463.05
24.04.2013;1463.05
25.04.2013;1463.05
26.04.2013;1463.05
27.04.2013;1463.05
28.04.2013;1463.06
29.04.2013;1463.06
30.04.2013;1463.06
01.05.2013;1463.06
02.05.2013;1463.06
03.05.2013;1463.07
04.05.2013;1463.07
05.05.2013;1463.1
06.05.2013;1463.1
07.05.2013;1463.1
08.05.2013;1463.1
09.05.2013;1463.1
10.05.2013;1463.1
11.05.2013;1463.1
12.05.2013;1463.11
13.05.2013;1463.11
14.05.2013;1463.1
15.05.2013;1463.09
16.05.2013;1463.09
17.05.2013;1463.08
18.05.2013;1463.08
19.05.2013;1463.08
20.05.2013;1463.08
21.05.2013;1463.07
22.05.2013;1463.06
23.05.2013;1463.06
24.05.2013;1463.06
25.05.2013;1463.06
26.05.2013;1463.05
27.05.2013;1463.05
28.05.2013;1463.04
29.05.2013;1463.04
30.05.2013;1463.04
31.05.2013;1463.03
01.06.2013;1463.02
02.06.2013;1463.02
03.06.2013;1463.01
04.06.2013;1463.01
05.06.2013;1462.99
06.06.2013;1462.98
07.06.2013;1462.98
08.06.2013;1462.98
09.06.2013;1462.96
10.06.2013;1462.96
11.06.2013;1462.95
12.06.2013;1462.95
13.06.2013;1462.94
14.06.2013;1462.94
15.06.2013;1462.94
16.06.2013;1462.93
17.06.2013;1462.93
18.06.2013;1462.91
19.06.2013;1462.91
20.06.2013;1462.9
21.06.2013;1462.9
22.06.2013;1462.86
23.06.2013;1462.87
24.06.2013;1462.87
25.06.2013;1462.86
26.06.2013;1462.85
27.06.2013;1462.85
28.06.2013;1462.85
29.06.2013;1462.84
30.06.2013;1462.83
01.07.2013;1462.82
02.07.2013;1462.82
03.07.2013;1462.81
04.07.2013;1462.8
05.07.2013;1462.81
06.07.2013;1462.8
07.07.2013;1462.79
08.07.2013;1462.78
09.07.2013;1462.78
10.07.2013;1462.77
11.07.2013;1462.77
12.07.2013;1462.76
13.07.2013;1462.76
14.07.2013;1462.74
15.07.2013;1462.74
16.07.2013;1462.73
17.07.2013;1462.73
18.07.2013;1462.73
19.07.2013;1462.72
20.07.2013;1462.72
21.07.2013;1462.71
22.07.2013;1462.7
23.07.2013;1462.69
24.07.2013;1462.68
25.07.2013;1462.68
26.07.2013;1462.68
27.07.2013;1462.67
28.07.2013;1462.66
29.07.2013;1462.66
30.07.2013;1462.65
01.08.2013;1462.64
02.08.2013;1462.64
03.08.2013;1462.64
04.08.2013;1462.63
05.08.2013;1462.63
06.08.2013;1462.63
07.08.2013;1462.62
08.08.2013;1462.62
09.08.2013;1462.62
10.08.2013;1462.6
11.08.2013;1462.6
12.08.2013;1462.6
13.08.2013;1462.59
14.08.2013;1462.59
15.08.2013;1462.59
16.08.2013;1462.59
17.08.2013;1462.59
18.08.2013;1462.59
19.08.2013;1462.58
20.08.2013;1462.58
21.08.2013;1462.58
22.08.2013;1462.58
23.08.2013;1462.57
24.08.2013;1462.56
25.08.2013;1462.56
26.08.2013;1462.54
27.08.2013;1462.54
28.08.2013;1462.53
29.08.2013;1462.53
30.08.2013;1462.53
31.08.2013;1462.53
01.09.2013;1462.51
02.09.2013;1462.54
03.09.2013;1462.55
04.09.2013;1462.54
05.09.2013;1462.53
06.09.2013;1462.52
07.09.2013;1462.52
08.09.2013;1462.53
09.09.2013;1462.54
10.09.2013;1462.54
11.09.2013;1462.54
12.09.2013;1462.53
13.09.2013;1462.53
14.09.2013;1462.53
15.09.2013;1462.52
16.09.2013;1462.52
17.09.2013;1462.51
18.09.2013;1462.51
19.09.2013;1462.52
20.09.2013;1462.54
21.09.2013;1462.54
22.09.2013;1462.54
23.09.2013;1462.54
24.09.2013;1462.54
25.09.2013;1462.54
26.09.2013;1462.54
27.09.2013;1462.56
28.09.2013;1462.56
29.09.2013;1462.6
30.09.2013;1462.62
01.10.2013;1462.6
04.10.2013;1462.58
05.10.2013;1462.58
06.10.2013;1462.58
07.10.2013;1462.57
08.10.2013;1462.57
09.10.2013;1462.57
10.10.2013;1462.59
11.10.2013;1462.62
12.10.2013;1462.58
13.10.2013;1462.58
14.10.2013;1462.58
15.10.2013;1462.57
16.10.2013;1462.56
17.10.2013;1462.56
18.10.2013;1462.55
19.10.2013;1462.54
20.10.2013;1462.54
21.10.2013;1462.56
22.10.2013;1462.56
23.10.2013;1462.56
24.10.2013;1462.53
25.10.2013;1462.53
26.10.2013;1462.53
27.10.2013;1462.52
28.10.2013;1462.51
29.10.2013;1462.5
30.10.2013;1462.5
31.10.2013;1462.5
01.11.2013;1462.5
02.11.2013;1462.5
03.11.2013;1462.54
04.11.2013;1462.55
05.11.2013;1462.55
06.11.2013;1462.55
07.11.2013;1462.55
08.11.2013;1462.59
09.11.2013;1462.59
10.11.2013;1462.58
11.11.2013;1462.58
12.11.2013;1462.64
13.11.2013;1462.62
14.11.2013;
15.11.2013;1462.62
16.11.2013;
17.11.2013;1462.52
18.11.2013;1462.52
19.11.2013;1462.52
20.11.2013;1462.51
21.11.2013;1462.51
22.11.2013;1462.52
23.11.2013;1462.52
24.11.2013;1462.52
25.11.2013;1462.52
26.11.2013;1462.51
27.11.2013;1462.51
28.11.2013;1462.51
29.11.2013;1462.51
30.11.2013;1462.5
01.12.2013;1462.49
02.12.2013;1462.48
03.12.2013;1462.48
04.12.2013;1462.49
05.12.2013;1462.48
06.12.2013;1462.5
07.12.2013;1462.5
08.12.2013;1462.51
09.12.2013;1462.51
10.12.2013;1462.55
11.12.2013;1462.55
12.12.2013;1462.56
13.12.2013;1462.57
14.12.2013;1462.59
15.12.2013;1462.59
16.12.2013;1462.6
17.12.2013;1462.62
18.12.2013;1462.64
19.12.2013;1462.64
20.12.2013;1462.64
21.12.2013;1462.64
22.12.2013;1462.63
23.12.2013;1462.63
24.12.2013;1462.63
25.12.2013;1462.67
26.12.2013;1462.68
27.12.2013;1462.68
28.12.2013;1462.7
29.12.2013;1462.7
30.12.2013;1462.71
31.12.2013;1462.72
01.01.2014;1462.72
02.01.2014;1462.73
03.01.2014;1462.72
04.01.2014;1462.72
05.01.2014;1462.72
06.01.2014;1462.72
07.01.2014;1462.72
08.01.2014;1462.72
09.01.2014;1462.74
10.01.2014;1462.74
11.01.2014;1462.74
12.01.2014;1462.73
13.01.2014;1462.73
14.01.2014;1462.74
15.01.2014;1462.73
16.01.2014;1462.72
17.01.2014;1462.72
18.01.2014;1462.72
19.01.2014;1462.72
20.01.2014;1462.75
21.01.2014;1462.76
22.01.2014;1462.78
23.01.2014;1462.78
24.01.2014;1462.78
25.01.2014;1462.78
26.01.2014;1462.78
27.01.2014;1462.78
28.01.2014;1462.8
29.01.2014;1462.81
30.01.2014;1462.81
31.01.2014;1462.82
01.02.2014;1462.82
02.02.2014;1462.82
03.02.2014;1462.81
04.02.2014;1462.81
05.02.2014;1462.82
06.02.2014;1462.82
07.02.2014;1462.83
08.02.2014;1462.82
09.02.2014;1462.81
10.02.2014;1462.81
11.02.2014;1462.83
12.02.2014;1462.83
13.02.2014;1462.83
14.02.2014;1462.82
15.02.2014;1462.82
16.02.2014;1462.81
17.02.2014;1462.8
18.02.2014;1462.79
19.02.2014;1462.79
20.02.2014;1462.8
21.02.2014;1462.8
22.02.2014;1462.79
23.02.2014;1462.79
24.02.2014;1462.81
25.02.2014;1462.83
26.02.2014;1462.86
27.02.2014;1462.86
28.02.2014;1462.85
01.03.2014;1462.83
02.03.2014;1462.83
03.03.2014;1462.81
04.03.2014;1462.81
05.03.2014;1462.8
06.03.2014;1462.79
07.03.2014;1462.83
08.03.2014;1462.82
09.03.2014;1462.81
10.03.2014;1462.8
11.03.2014;1462.8
12.03.2014;1462.81
13.03.2014;1462.82
14.03.2014;1462.83
15.03.2014;1462.84
16.03.2014;1462.84
17.03.2014;1462.84
18.03.2014;1462.84
19.03.2014;1462.85
20.03.2014;1462.84
21.03.2014;1462.84
22.03.2014;1462.84
23.03.2014;1462.84
24.03.2014;1462.84
25.03.2014;1462.84
26.03.2014;1462.85
27.03.2014;1462.86
28.03.2014;1462.86
29.03.2014;1462.86
30.03.2014;1462.86
31.03.2014;1462.87
01.04.2014;1462.86
02.04.2014;1462.85
03.04.2014;1462.84
04.04.2014;1462.83
05.04.2014;1462.82
06.04.2014;1462.81
07.04.2014;1462.81
08.04.2014;1462.81
09.04.2014;1462.81
10.04.2014;1462.81
11.04.2014;1462.81
12.04.2014;1462.8
13.04.2014;1462.8
14.04.2014;1462.8
15.04.2014;1462.79
16.04.2014;1462.79
17.04.2014;1462.79
18.04.2014;1462.8
19.04.2014;1462.8
20.04.2014;1462.81
21.04.2014;1462.81
22.04.2014;1462.81
23.04.2014;1462.8
24.04.2014;1462.8
25.04.2014;1462.8
26.04.2014;1462.8
27.04.2014;1462.8
28.04.2014;1462.8
29.04.2014;1462.8
30.04.2014;1462.8
01.05.2014;1462.78
02.05.2014;1462.78
03.05.2014;1462.78
04.05.2014;1462.78
05.05.2014;1462.75
06.05.2014;1462.74
07.05.2014;1462.73
08.05.2014;1462.72
09.05.2014;1462.72
10.05.2014;1462.72
11.05.2014;1462.72
12.05.2014;1462.73
13.05.2014;1462.72
14.05.2014;1462.71
15.05.2014;1462.7
16.05.2014;1462.7
17.05.2014;1462.69
18.05.2014;1462.69
19.05.2014;1462.69
20.05.2014;1462.69
21.05.2014;1462.68
22.05.2014;1462.68
23.05.2014;1462.67
24.05.2014;1462.66
25.05.2014;1462.65
26.05.2014;1462.65
27.05.2014;1462.64
28.05.2014;1462.64
29.05.2014;1462.63
30.05.2014;1462.63
31.05.2014;1462.63
01.06.2014;1462.63
02.06.2014;1462.63
03.06.2014;1462.62
04.06.2014;1462.61
05.06.2014;1462.62
06.06.2014;1462.62
07.06.2014;1462.63
08.06.2014;1462.63
09.06.2014;1462.63
10.06.2014;1462.62
11.06.2014;1462.62
12.06.2014;1462.61
13.06.2014;1462.6
14.06.2014;1462.62
15.06.2014;1462.62
16.06.2014;1462.62
17.06.2014;1462.64
18.06.2014;1462.64
19.06.2014;1462.65
20.06.2014;1462.65
21.06.2014;1462.64
22.06.2014;1462.64
23.06.2014;1462.63
24.06.2014;1462.62
25.06.2014;1462.61
26.06.2014;1462.6
27.06.2014;1462.59
28.06.2014;1462.58
29.06.2014;1462.58
30.06.2014;1462.58
01.07.2014;1462.58
02.07.2014;1462.57
03.07.2014;1462.57
04.07.2014;1462.56
05.07.2014;1462.55
06.07.2014;1462.54
07.07.2014;1462.53
08.07.2014;1462.52
09.07.2014;1462.51
10.07.2014;1462.5
11.07.2014;1462.5
12.07.2014;1462.5
13.07.2014;1462.49
14.07.2014;1462.49
15.07.2014;1462.49
16.07.2014;1462.49
17.07.2014;1462.48
18.07.2014;1462.47
19.07.2014;1462.45
20.07.2014;1462.47
21.07.2014;1462.46
22.07.2014;1462.46
23.07.2014;1462.45
24.07.2014;1462.45
25.07.2014;1462.44
26.07.2014;1462.44
27.07.2014;1462.44
28.07.2014;1462.45
29.07.2014;1462.44
30.07.2014;1462.44
31.07.2014;1462.42
01.08.2014;1462.41
02.08.2014;1462.41
03.08.2014;1462.4
04.08.2014;1462.4
05.08.2014;1462.4
06.08.2014;1462.39
07.08.2014;1462.39
08.08.2014;1462.38
09.08.2014;1462.38
10.08.2014;1462.38
11.08.2014;1462.38
12.08.2014;1462.38
13.08.2014;1462.38
14.08.2014;1462.4
15.08.2014;1462.4
16.08.2014;1462.4
17.08.2014;1462.4
18.08.2014;1462.4
19.08.2014;1462.4
20.08.2014;1462.39
21.08.2014;1462.38
22.08.2014;1462.38
23.08.2014;1462.37
24.08.2014;1462.37
25.08.2014;1462.37
26.08.2014;1462.37
27.08.2014;1462.37
28.08.2014;1462.36
29.08.2014;1462.36
30.08.2014;1462.37
31.08.2014;1462.37
01.09.2014;1462.39
02.09.2014;1462.39
03.09.2014;1462.38
04.09.2014;1462.38
05.09.2014;1462.39
06.09.2014;1462.4
07.09.2014;1462.41
08.09.2014;1462.41
09.09.2014;1462.41
10.09.2014;1462.4
11.09.2014;1462.4
12.09.2014;1462.4
13.09.2014;1462.39
14.09.2014;1462.38
15.09.2014;1462.37
16.09.2014;1462.37
17.09.2014;1462.36
18.09.2014;1462.36
19.09.2014;1462.37
20.09.2014;1462.37
21.09.2014;1462.37
22.09.2014;1462.37
23.09.2014;1462.36
24.09.2014;1462.35
25.09.2014;1462.35
26.09.2014;1462.34
27.09.2014;1462.34
28.09.2014;1462.34
29.09.2014;1462.36
30.09.2014;1462.38
01.10.2014;1462.38
02.10.2014;1462.4
04.10.2014;1462.42
05.10.2014;1462.48
06.10.2014;1462.48
07.10.2014;1462.4
08.10.2014;1462.39
09.10.2014;1462.39
10.10.2014;1462.38
11.10.2014;1462.36
12.10.2014;1462.35
13.10.2014;1462.35
14.10.2014;1462.33
15.10.2014;1462.32
16.10.2014;1462.35
17.10.2014;1462.36
18.10.2014;1462.36
19.10.2014;1462.38
20.10.2014;1462.38
21.10.2014;1462.4
22.10.2014;1462.4
23.10.2014;1462.41
24.10.2014;1462.42
25.10.2014;1462.43
26.10.2014;1462.43
27.10.2014;1462.44
28.10.2014;1462.45
29.10.2014;1462.44
30.10.2014;1462.45
31.10.2014;1462.45
01.11.2014;1462.45
02.11.2014;1462.45
03.11.2014;1462.46
04.11.2014;1462.46
05.11.2014;1462.46
06.11.2014;1462.45
07.11.2014;1462.44
08.11.2014;1462.44
09.11.2014;1462.44
10.11.2014;1462.43
11.11.2014;1462.43
12.11.2014;1462.42
13.11.2014;1462.41
14.11.2014;1462.42
15.11.2014;1462.43
16.11.2014;1462.43
17.11.2014;1462.44
18.11.2014;1462.44
19.11.2014;1462.45
20.11.2014;1462.45
21.11.2014;1462.46
22.11.2014;1462.46
23.11.2014;1462.46
24.11.2014;1462.46
25.11.2014;1462.46
26.11.2014;1462.47
27.11.2014;1462.48
28.11.2014;1462.48
29.11.2014;1462.48
30.11.2014;1462.49
01.12.2014;1462.5
02.12.2014;1462.51
03.12.2014;1462.52
04.12.2014;1462.52
05.12.2014;1462.53
06.12.2014;1462.52
07.12.2014;1462.51
08.12.2014;1462.51
09.12.2014;1462.51
10.12.2014;1462.51
11.12.2014;1462.51
12.12.2014;1462.52
13.12.2014;1462.51
14.12.2014;1462.51
15.12.2014;1462.51
16.12.2014;1462.5
17.12.2014;1462.5
18.12.2014;1462.51
19.12.2014;1462.51
20.12.2014;1462.53
21.12.2014;1462.53
22.12.2014;1462.54
23.12.2014;1462.54
24.12.2014;1462.56
25.12.2014;1462.56
26.12.2014;1462.57
27.12.2014;1462.59
28.12.2014;1462.6
29.12.2014;1462.6
30.12.2014;1462.62
31.12.2014;1462.63
01.01.2015;1462.64
02.01.2015;1462.63
03.01.2015;1462.62
04.01.2015;1462.62
05.01.2015;1462.62
06.01.2015;1462.62
07.01.2015;1462.63
08.01.2015;1462.63
09.01.2015;1462.63
10.01.2015;1462.63
11.01.2015;1462.64
12.01.2015;1462.65
13.01.2015;1462.66
14.01.2015;1462.66
15.01.2015;1462.65
16.01.2015;1462.65
17.01.2015;1462.65
18.01.2015;1462.64
19.01.2015;1462.64
20.01.2015;1462.65
21.01.2015;1462.65
22.01.2015;1462.65
23.01.2015;1462.65
24.01.2015;1462.65
25.01.2015;1462.65
26.01.2015;1462.65
27.01.2015;1462.64
28.01.2015;1462.64
29.01.2015;1462.65
30.01.2015;1462.65
31.01.2015;1462.64
01.02.2015;1462.64
02.02.2015;1462.64
03.02.2015;1462.66
04.02.2015;1462.67
05.02.2015;1462.67
06.02.2015;1462.66
07.02.2015;1462.65
08.02.2015;1462.65
09.02.2015;1462.65
10.02.2015;1462.65
11.02.2015;1462.65
12.02.2015;1462.65
13.02.2015;1462.64
14.02.2015;1462.64
15.02.2015;1462.64
16.02.2015;1462.64
17.02.2015;1462.63
18.02.2015;1462.64
19.02.2015;1462.64
20.02.2015;1462.63
21.02.2015;1462.63
22.02.2015;1462.62
23.02.2015;1462.62
24.02.2015;1462.63
25.02.2015;1462.62
26.02.2015;1462.61
27.02.2015;1462.61
28.02.2015;1462.61
01.03.2015;1462.61
02.03.2015;1462.61
03.03.2015;1462.62
04.03.2015;1462.62
05.03.2015;1462.61
06.03.2015;1462.61
07.03.2015;1462.6
08.03.2015;1462.61
09.03.2015;1462.62
10.03.2015;1462.61
11.03.2015;1462.6
12.03.2015;1462.6
13.03.2015;1462.6
14.03.2015;1462.6
15.03.2015;1462.6
16.03.2015;1462.6
17.03.2015;1462.59
18.03.2015;1462.59
19.03.2015;1462.58
20.03.2015;1462.59
21.03.2015;1462.59
22.03.2015;1462.59
23.03.2015;1462.6
24.03.2015;1462.61
25.03.2015;1462.63
26.03.2015;1462.63
27.03.2015;1462.62
28.03.2015;1462.62
29.03.2015;1462.64
30.03.2015;1462.65
31.03.2015;1462.67
01.04.2015;1462.67
02.04.2015;1462.67
03.04.2015;1462.68
04.04.2015;1462.69
05.04.2015;1462.71
06.04.2015;1462.71
07.04.2015;1462.72
08.04.2015;1462.72
09.04.2015;1462.74
10.04.2015;1462.74
11.04.2015;1462.74
12.04.2015;1462.74
13.04.2015;1462.74
14.04.2015;1462.74
15.04.2015;1462.76
16.04.2015;1462.77
17.04.2015;1462.77
18.04.2015;1462.77
19.04.2015;1462.78
20.04.2015;1462.78
21.04.2015;1462.79
22.04.2015;1462.8
23.04.2015;1462.8
24.04.2015;1462.8
25.04.2015;1462.8
26.04.2015;1462.8
27.04.2015;1462.8
28.04.2015;1462.81
29.04.2015;1462.81
30.04.2015;1462.8
01.05.2015;1462.82
02.05.2015;1462.83
03.05.2015;1462.83
04.05.2015;1462.83
05.05.2015;1462.83
06.05.2015;1462.83
07.05.2015;1462.83
08.05.2015;1462.83
09.05.2015;1462.86
10.05.2015;1462.87
11.05.2015;1462.87
12.05.2015;1462.87
13.05.2015;1462.87
14.05.2015;1462.87
15.05.2015;1462.89
16.05.2015;1462.89
17.05.2015;1462.88
18.05.2015;1462.88
19.05.2015;1462.87
20.05.2015;1462.88
21.05.2015;1462.88
22.05.2015;1462.87
23.05.2015;1462.87
24.05.2015;1462.86
25.05.2015;1462.86
26.05.2015;1462.89
27.05.2015;1462.9
28.05.2015;1462.9
29.05.2015;1462.9
30.05.2015;1462.89
31.05.2015;1462.89
01.06.2015;1462.89
02.06.2015;1462.91
03.06.2015;1462.94
04.06.2015;1462.95
05.06.2015;1462.99
06.06.2015;1462.99
07.06.2015;1462.98
08.06.2015;1462.98
09.06.2015;1462.97
10.06.2015;1462.97
11.06.2015;1462.96
12.06.2015;1462.96
13.06.2015;1462.97
14.06.2015;1462.97
15.06.2015;1462.97
16.06.2015;1462.98
17.06.2015;1462.99
18.06.2015;1463
19.06.2015;1463
20.06.2015;1463.01
21.06.2015;1463.01
22.06.2015;1463
23.06.2015;1463
24.06.2015;1463
25.06.2015;1463
26.06.2015;1462.99
27.06.2015;1462.99
28.06.2015;1462.98
29.06.2015;1462.98
30.06.2015;1462.98
01.07.2015;1462.97
02.07.2015;1462.97
03.07.2015;1462.97
04.07.2015;1462.96
05.07.2015;1462.96
06.07.2015;1462.96
07.07.2015;1462.95
08.07.2015;1462.94
09.07.2015;1462.94
10.07.2015;1462.93
11.07.2015;1462.93
12.07.2015;1462.92
13.07.2015;1462.92
14.07.2015;1462.91
15.07.2015;1462.91
16.07.2015;1462.9
17.07.2015;1462.89
18.07.2015;1462.88
19.07.2015;1462.88
20.07.2015;1462.87
21.07.2015;1462.86
22.07.2015;1462.86
23.07.2015;1462.86
24.07.2015;1462.85
25.07.2015;1462.84
26.07.2015;1462.84
27.07.2015;1462.83
28.07.2015;1462.82
29.07.2015;1462.81
30.07.2015;1462.81
31.07.2015;1462.81
01.08.2015;1462.81
02.08.2015;1462.8
03.08.2015;1462.8
04.08.2015;1462.79
05.08.2015;1462.78
06.08.2015;1462.77
07.08.2015;1462.76
08.08.2015;1462.75
09.08.2015;1462.75
10.08.2015;1462.75
11.08.2015;1462.75
12.08.2015;1462.75
13.08.2015;1462.74
14.08.2015;1462.74
15.08.2015;1462.73
16.08.2015;1462.73
17.08.2015;1462.72
18.08.2015;1462.72
19.08.2015;1462.71
20.08.2015;1462.71
21.08.2015;1462.7
22.08.2015;1462.7
23.08.2015;1462.69
24.08.2015;1462.68
25.08.2015;1462.68
26.08.2015;1462.67
27.08.2015;1462.66
28.08.2015;1462.65
29.08.2015;1462.65
30.08.2015;1462.64
31.08.2015;1462.63
01.09.2015;1462.64
02.09.2015;1462.66
03.09.2015;1462.67
04.09.2015;1462.67
