Campaign_number:;Profile_count:;Profile:;date:;Latitude_S_(digital):;Longitude_E_(digital):;Distance_to_GEF_(m):;Rope_length_(m):;Max_depth_(m):;TOB_name_in_Database:;Purpose_of_sampling:;pH_Calibration_(7):;pH_Calibration_(9):;pH_Calibration_(4):
78;1025;11;130307;-2.09108;29.19869;536.35;360;357.12;X3121638_11.TOB;Near Plant Monitoring/2013;7.07;9.09;3.91
78;1026;12;130307;-2.0875;29.19886;370.5;360;358.34;X3121638_12.TOB;Near Plant Monitoring/2013;7.07;9.09;3.91
78;1027;13;130307;-2.08395;29.19843;508.6;360;357.6;X3121638_13.TOB;Near Plant Monitoring/2013;7.07;9.09;3.91
78;1028;14;130307;-2.08464;29.20243;348.35;360;354.31;X3121638_14.TOB;Near Plant Monitoring/2013;7.07;9.09;3.91
78;1029;15;130307;-2.08517;29.20546;552;360;351.15;X3121638_15.TOB;Near Plant Monitoring/2013;7.07;9.09;3.91
78;1030;16;130307;-2.08852;29.20557;387.05;360;352.7;X3121638_16.TOB;Near Plant Monitoring/2013;7.07;9.09;3.91
78;1031;17;130307;-2.09174;29.20559;608;360;351.39;X3121638_17.TOB;Near Plant Monitoring/2013;7.07;9.09;3.91
79;1032;3;130327;-1.73211;29.2428;0;155.22;155.22;X130327_3.TOB;Near Plant Monitoring/2013;7.24;9.22;4.14
79;1033;4;130327;-1.73213;29.24277;0;155.59;155.59;X130327_4.TOB;Near Plant Monitoring/2013;7.24;9.22;4.14
79;1034;5;130327;-1.73218;29.24288;0;155.8;155.78;X130327_5.TOB;Near Plant Monitoring/2013;7.24;9.22;4.14
79;1035;6;130327;-1.73222;29.24298;0;156.32;156.32;X130327_6.TOB;Near Plant Monitoring/2013;7.24;9.22;4.14
79;1036;7;130327;-1.73112;29.24545;328;157;156.95;X130327_7.TOB;Near Plant Monitoring/2013;7.24;9.22;4.14
79;1037;8;130327;-1.7296;29.24428;330;155.2;155.2;X130327_8.TOB;Near Plant Monitoring/2013;7.24;9.22;4.14
79;1038;9;130327;-1.72939;29.24233;320;155.69;155.62;X130327_9.TOB;Near Plant Monitoring/2013;7.24;9.22;4.14
79;1039;10;130327;-1.73042;29.24089;297;154.58;154.58;X130327_10.TOB;Near Plant Monitoring/2013;7.24;9.22;4.14
79;1040;11;130327;-1.73193;29.23997;320;154.97;154.97;X130327_11.TOB;Near Plant Monitoring/2013;7.24;9.22;4.14
79;1041;12;130327;-1.73353;29.24044;307;153.47;153.47;X130327_12.TOB;Near Plant Monitoring/2013;7.24;9.22;4.14
79;1042;13;130327;-1.7348;29.24194;308;156.02;156.02;X130327_13.TOB;Near Plant Monitoring/2013;7.24;9.22;4.14
79;1043;14;130327;-1.73464;29.24406;307;155.88;155.88;X130327_14.TOB;Near Plant Monitoring/2013;7.24;9.22;4.14
79;1044;15;130327;-1.73353;29.24548;334;154.13;154.13;X130327_15.TOB;Near Plant Monitoring/2013;7.24;9.22;4.14
79;1045;17;130327;-1.7307;29.24735;533;150.48;150.48;X130327_17.TOB;Near Plant Monitoring/2013;7.24;9.22;4.14
79;1046;18;130327;-1.72851;29.24548;509;152.61;152.61;X130327_18.TOB;Near Plant Monitoring/2013;7.24;9.22;4.14
79;1047;19;130327;-1.72782;29.24307;491;150.44;150.44;X130327_19.TOB;Near Plant Monitoring/2013;7.24;9.22;4.14
79;1048;20;130327;-1.72882;29.24051;459;152.14;152.14;X130327_20.TOB;Near Plant Monitoring/2013;7.24;9.22;4.14
79;1049;21;130327;-1.73293;29.23875;466;153.79;153.79;X130327_21.TOB;Near Plant Monitoring/2013;7.24;9.22;4.14
79;1050;22;130327;-1.73579;29.24097;455;157.05;157.05;X130327_22.TOB;Near Plant Monitoring/2013;7.24;9.22;4.14
79;1051;23;130327;-1.73648;29.24449;513;153.79;153.79;X130327_23.TOB;Near Plant Monitoring/2013;7.24;9.22;4.14
79;1052;24;130327;-1.73406;29.24716;527;155.12;155.12;X130327_24.TOB;Near Plant Monitoring/2013;7.24;9.22;4.14
79;1053;25;130327;-1.73168;29.24748;539;155.64;155.64;X130327_25.TOB;Near Plant Monitoring/2013;7.24;9.22;4.14
79;1054;1 (CTM725);130327;-1.73057;29.24813;621;80.29;80.29;X130327_1.TOB;Near Plant Monitoring/2013;7.24;9.22;4.14
80;1055;1;130422;-1.73203;29.24439;185;156.445;156.44;130422_1.TOB;Near Plant Monitoring/2013;7.06;9.08;3.89
80;1056;2;130422;-1.73068;29.24314;195;156.596;156.6;130422_2.TOB;Near Plant Monitoring/2013;7.06;9.08;3.89
80;1057;3;130422;-1.73139;29.24163;203;157.107;157.11;130422_3.TOB;Near Plant Monitoring/2013;7.06;9.08;3.89
80;1058;4;130422;-1.733;29.24215;218;156.746;156.73;130422_4.TOB;Near Plant Monitoring/2013;7.06;9.08;3.89
80;1059;5;130422;-1.7339;29.2436;214;156.642;156.64;130422_5.TOB;Near Plant Monitoring/2013;7.06;9.08;3.89
80;1060;6;130422;-1.73323;29.24436;188;157.173;157.17;130422_6.TOB;Near Plant Monitoring/2013;7.06;9.08;3.89
80;1061;7;130422;-1.73118;29.24662;439;169.836;169.81;130422_7.TOB;Near Plant Monitoring/2013;7.06;9.08;3.89
80;1062;8;130422;-1.72956;29.24548;418;156.028;156.03;130422_8.TOB;Near Plant Monitoring/2013;7.06;9.08;3.89
80;1063;9;130422;-1.72859;29.24343;407;155.806;155.81;130422_9.TOB;Near Plant Monitoring/2013;7.06;9.08;3.89
80;1064;10;130422;-1.72908;29.24115;398;156.549;156.55;130422_10.TOB;Near Plant Monitoring/2013;7.06;9.08;3.89
80;1065;11;130422;-1.73081;29.23976;377;156.747;156.75;130422_11.TOB;Near Plant Monitoring/2013;7.06;9.08;3.89
80;1066;12;130422;-1.73288;29.23952;378;156.617;156.62;130422_12.TOB;Near Plant Monitoring/2013;7.06;9.08;3.89
80;1067;13;130422;-1.73474;29.24069;369;157.106;32.75;130422_13.TOB;Near Plant Monitoring/2013;7.06;9.08;3.89
80;1068;14;130422;-1.73573;29.24254;397;156.669;156.67;130422_14.TOB;Near Plant Monitoring/2013;7.06;9.08;3.89
80;1069;15;130422;-1.7351;29.24503;408;156.697;156.67;130422_15.TOB;Near Plant Monitoring/2013;7.06;9.08;3.89
80;1070;16;130422;-1.73348;29.2464;419;157.127;157.13;130422_16.TOB;Near Plant Monitoring/2013;7.06;9.08;3.89
80;1071;17;130422;-1.7321;29.24283;0;156.92;156.26;130422_17.TOB;Near Plant Monitoring/2013;7.06;9.08;3.89
80;1072;18;130422;-1.73218;29.24278;0;156.4;156.4;130422_18.TOB;Near Plant Monitoring/2013;7.06;9.08;3.89
80;1073;19;130422;-1.73228;29.24285;0;156.31;156.3;130422_19.TOB;Near Plant Monitoring/2013;7.06;9.08;3.89
80;1074;20;130422;-1.73212;29.24292;0;156.419;156.42;130422_20.TOB;Near Plant Monitoring/2013;7.06;9.08;3.89
80;1075;24;130422;-1.73061;29.24733;531;79.823;79.55;130422_24.TOB;Near Plant Monitoring/2013;7.06;9.08;3.89
81;1076;1;130528;-2.08143;29.20117;719.5;358.408;358.41;X130528_1.TOB;Near Plant Monitoring/2013;7.2;9.11;4
81;1077;3;130528;-2.08738;29.1977;506.5;356.833;356.83;X130528_3.TOB;Near Plant Monitoring/2013;7.2;9.11;4
81;1078;4;130528;-2.09229;29.20069;529;355.339;355.34;X130528_4.TOB;Near Plant Monitoring/2013;7.2;9.11;4
81;1079;5;130528;-2.09142;29.20694;675;354.303;354.3;X130528_5.TOB;Near Plant Monitoring/2013;7.2;9.11;4
81;1080;6;130528;-2.08473;29.20673;606;355.932;355.93;X130528_6.TOB;Near Plant Monitoring/2013;7.2;9.11;4
81;1081;7;130528;-2.08585;29.20188;37.5;357.893;357.89;X130528_7.TOB;Near Plant Monitoring/2013;7.2;9.11;4
82;1082;1;130529;-1.72993;29.24798;516;158.515;158.52;X130529_1.TOB;Near Plant Monitoring/2013;7.23;9.15;4.06
82;1083;3;130529;-1.72814;29.24459;490;159.043;159.04;X130529_3.TOB;Near Plant Monitoring/2013;7.23;9.15;4.06
82;1084;4;130529;-1.72789;29.24138;521;157.129;157.13;X130529_4.TOB;Near Plant Monitoring/2013;7.23;9.15;4.06
82;1085;5;130529;-1.72999;29.23892;509;155.108;155.11;X130529_5.TOB;Near Plant Monitoring/2013;7.23;9.15;4.06
82;1086;7;130529;-1.73328;29.23872;457;154.344;154.34;X130529_7.TOB;Near Plant Monitoring/2013;7.23;9.15;4.06
82;1087;8;130529;-1.73592;29.24133;448;153.497;153.5;X130529_8.TOB;Near Plant Monitoring/2013;7.23;9.15;4.06
82;1088;9;130529;-1.7355;29.24514;451;142.742;142.74;X130529_9.TOB;Near Plant Monitoring/2013;7.23;9.15;4.06
82;1089;10;130529;-1.73284;29.24703;485;146.982;146.98;X130529_10.TOB;Near Plant Monitoring/2013;7.23;9.15;4.06
82;1090;12;130529;-1.72963;29.24532;395;145.494;145.49;X130529_12.TOB;Near Plant Monitoring/2013;7.23;9.15;4.06
82;1091;13;130529;-1.72833;29.24335;345;145.619;145.62;X130529_13.TOB;Near Plant Monitoring/2013;7.23;9.15;4.06
82;1092;14;130529;-1.72922;29.24088;394;145.036;145.04;X130529_14.TOB;Near Plant Monitoring/2013;7.23;9.15;4.06
5;25;2;220117;-1.541658;29.395642;;;;Lake stability_220117_2.SRD;Lake Stability;;;
5;26;3;220117;-1.609067;29.334258;;;;Lake stability_220117_3.SRD;Lake Stability;;;
5;27;4;220117;-1.659792;29.2867;;;;Lake stability_220117_4.SRD;Lake Stability;;;
5;26;5;220117;-1.75405;29.286625;;;;Lake stability_220117_5.SRD;Lake Stability;;;
5;27;6;220117;-1.84065;29.303633;;;;Lake stability_220117_6.SRD;Lake Stability;;;
5;28;7;220117;-1.922292;29.316392;;;;Lake stability_220117_7.SRD;Lake Stability;;;
5;29;8;220117;-2.008617;29.3072;;;;Lake stability_220117_8.SRD;Lake Stability;;;
5;30;10;220117;-2.0903;29.30595;;;;Lake stability_220117_10.SRD;Lake Stability;;;
5;31;11;220117;-2.483292;29.119583;;;;Lake stability_220117_11.SRD;Lake Stability;;;
5;32;12;220117;-2.482183;29.059025;;;;Lake stability_220117_12.SRD;Lake Stability;;;
5;33;13;220117;-2.518058;28.993308;;;;Lake stability_220117_13.SRD;Lake Stability;;;
5;34;14;220117;-2.585475;28.9568;;;;Lake stability_220117_14.SRD;Lake Stability;;;
5;35;15;220117;-2.621108;28.888708;;;;Lake stability_220117_15.SRD;Lake Stability;;;
5;36;16;220117;-2.675817;28.811833;;;;Lake stability_220117_16.SRD;Lake Stability;;;
5;37;17;220117;-2.755575;28.80215;;;;Lake stability_220117_17.SRD;Lake Stability;;;
5;38;18;220117;-2.483733;29.12;;;;Lake stability_220117_18.SRD;Lake Stability;;;
5;39;19;220117;-2.42375;29.19025;;;;Lake stability_220117_19.SRD;Lake Stability;;;
5;40;20;220117;-2.365508;29.242083;;;;Lake stability_220117_20.SRD;Lake Stability;;;
5;41;21;220117;-2.276875;29.268733;;;;Lake stability_220117_21.SRD;Lake Stability;;;
5;42;22;220117;-2.212267;29.3108;;;;Lake stability_220117_22.SRD;Lake Stability;;;
5;43;23;220117;-2.141867;29.299558;;;;Lake stability_220117_23.SRD;Lake Stability;;;
4;14;1;211214;-2.0872;29.220733;;;;NearPlant KW_211214_1.SRD;KW NearPlant;7.69;10.741;4.73
4;15;3;211214;-2.087842;29.212458;;;;NearPlant KW_211214_3.SRD;KW NearPlant;7.69;10.741;4.73
4;16;4;211214;-2.087792;29.207725;;;;NearPlant KW_211214_4.SRD;KW NearPlant;7.69;10.741;4.73
4;17;5;211214;-2.083925;29.202925;;;;NearPlant KW_211214_5.SRD;KW NearPlant;7.69;10.741;4.73
4;18;6;211214;-2.078842;29.201817;;;;NearPlant KW_211214_6.SRD;KW NearPlant;7.69;10.741;4.73
4;19;8;211214;-2.078608;29.19455;;;;NearPlant KW_211214_8.SRD;KW NearPlant;7.69;10.741;4.73
4;20;9;211214;-2.068383;29.185825;;;;NearPlant KW_211214_9.SRD;KW NearPlant;7.69;10.741;4.73
4;21;10;211214;-2.069958;29.219783;;;;NearPlant KW_211214_10.SRD;KW NearPlant;7.69;10.741;4.73
4;22;11;211214;-2.078167;29.212375;;;;NearPlant KW_211214_11.SRD;KW NearPlant;7.69;10.741;4.73
4;23;12;211214;-2.087633;29.198758;;;;NearPlant KW_211214_12.SRD;KW NearPlant;7.69;10.741;4.73
4;24;13;211214;-2.086625;29.195133;;;;NearPlant KW_211214_13.SRD;KW NearPlant;7.69;10.741;4.73
5;25;2;220117;-1.541658;29.395642;;;;Lake stability_220117_2.SRD;Lake Stability;7.95;11.03;5
5;26;3;220117;-1.609067;29.334258;;;;Lake stability_220117_3.SRD;Lake Stability;7.95;11.03;5
5;27;4;220117;-1.659792;29.2867;;;;Lake stability_220117_4.SRD;Lake Stability;7.95;11.03;5
5;26;5;220117;-1.75405;29.286625;;;;Lake stability_220117_5.SRD;Lake Stability;7.95;11.03;5
5;27;6;220117;-1.84065;29.303633;;;;Lake stability_220117_6.SRD;Lake Stability;7.95;11.03;5
5;28;7;220117;-1.922292;29.316392;;;;Lake stability_220117_7.SRD;Lake Stability;7.95;11.03;5
5;29;8;220117;-2.008617;29.3072;;;;Lake stability_220117_8.SRD;Lake Stability;7.95;11.03;5
5;30;10;220117;-2.0903;29.30595;;;;Lake stability_220117_10.SRD;Lake Stability;7.95;11.03;5
5;31;11;220117;-2.483292;29.119583;;;;Lake stability_220117_11.SRD;Lake Stability;7.95;11.03;5
5;32;12;220117;-2.482183;29.059025;;;;Lake stability_220117_12.SRD;Lake Stability;7.95;11.03;5
5;33;13;220117;-2.518058;28.993308;;;;Lake stability_220117_13.SRD;Lake Stability;7.95;11.03;5
5;34;14;220117;-2.585475;28.9568;;;;Lake stability_220117_14.SRD;Lake Stability;7.95;11.03;5
5;35;15;220117;-2.621108;28.888708;;;;Lake stability_220117_15.SRD;Lake Stability;7.95;11.03;5
5;36;16;220117;-2.675817;28.811833;;;;Lake stability_220117_16.SRD;Lake Stability;7.95;11.03;5
5;37;17;220117;-2.755575;28.80215;;;;Lake stability_220117_17.SRD;Lake Stability;7.95;11.03;5
5;38;18;220117;-2.483733;29.12;;;;Lake stability_220117_18.SRD;Lake Stability;7.95;11.03;5
5;39;19;220117;-2.42375;29.19025;;;;Lake stability_220117_19.SRD;Lake Stability;7.95;11.03;5
5;40;20;220117;-2.365508;29.242083;;;;Lake stability_220117_20.SRD;Lake Stability;7.95;11.03;5
5;41;21;220117;-2.276875;29.268733;;;;Lake stability_220117_21.SRD;Lake Stability;7.95;11.03;5
5;42;22;220117;-2.212267;29.3108;;;;Lake stability_220117_22.SRD;Lake Stability;7.95;11.03;5
5;43;23;220117;-2.141867;29.299558;;;;Lake stability_220117_23.SRD;Lake Stability;7.95;11.03;5
5;26;3;220117;-1.609067;29.334258;;;;Lake stability_220117_3.SRD;Lake Stability;7.95;11.03;5
5;27;4;220117;-1.659792;29.2867;;;;Lake stability_220117_4.SRD;Lake Stability;7.95;11.03;5
5;26;5;220117;-1.75405;29.286625;;;;Lake stability_220117_5.SRD;Lake Stability;7.95;11.03;5
5;27;6;220117;-1.84065;29.303633;;;;Lake stability_220117_6.SRD;Lake Stability;7.95;11.03;5
5;28;7;220117;-1.922292;29.316392;;;;Lake stability_220117_7.SRD;Lake Stability;7.95;11.03;5
5;29;8;220117;-2.008617;29.3072;;;;Lake stability_220117_8.SRD;Lake Stability;7.95;11.03;5
5;30;10;220117;-2.0903;29.30595;;;;Lake stability_220117_10.SRD;Lake Stability;7.95;11.03;5
5;31;11;220117;-2.483292;29.119583;;;;Lake stability_220117_11.SRD;Lake Stability;7.95;11.03;5
5;32;12;220117;-2.482183;29.059025;;;;Lake stability_220117_12.SRD;Lake Stability;7.95;11.03;5
5;33;13;220117;-2.518058;28.993308;;;;Lake stability_220117_13.SRD;Lake Stability;7.95;11.03;5
5;34;14;220117;-2.585475;28.9568;;;;Lake stability_220117_14.SRD;Lake Stability;7.95;11.03;5
5;35;15;220117;-2.621108;28.888708;;;;Lake stability_220117_15.SRD;Lake Stability;7.95;11.03;5
5;36;16;220117;-2.675817;28.811833;;;;Lake stability_220117_16.SRD;Lake Stability;7.95;11.03;5
5;37;17;220117;-2.755575;28.80215;;;;Lake stability_220117_17.SRD;Lake Stability;7.95;11.03;5
5;38;18;220117;-2.483733;29.12;;;;Lake stability_220117_18.SRD;Lake Stability;7.95;11.03;5
5;39;19;220117;-2.42375;29.19025;;;;Lake stability_220117_19.SRD;Lake Stability;7.95;11.03;5
5;40;20;220117;-2.365508;29.242083;;;;Lake stability_220117_20.SRD;Lake Stability;7.95;11.03;5
5;41;21;220117;-2.276875;29.268733;;;;Lake stability_220117_21.SRD;Lake Stability;7.95;11.03;5
5;42;22;220117;-2.212267;29.3108;;;;Lake stability_220117_22.SRD;Lake Stability;7.95;11.03;5
5;43;23;220117;-2.141867;29.299558;;;;Lake stability_220117_23.SRD;Lake Stability;7.95;11.03;5
1;1;1;81002;-1.73063;29.24313;160;60;60.89;0810021-1.TOB;Near Plant Monitoring/KP1/2008;7.2;8.97;4.18
1;2;2;81002;-1.73003;29.24332;230;400;336.68;0810022-2.TOB;Near Plant Monitoring/KP1/2008;7.2;8.97;4.18
1;3;3;81002;-1.7292;29.24324;328;400;307.96;0810023-3.TOB;Near Plant Monitoring/KP1/2008;7.2;8.97;4.18
1;4;5;81002;-1.72697;29.2427;557;400;295.48;0810025-5.TOB;Near Plant Monitoring/KP1/2008;7.2;8.97;4.18
151;1797;5;190122;-2.08721;29.2069;493.5;314.2;314.20;190122_5.TOB;Near Plant Monitoring/2019;7.03;9.33;3.46
151;1798;6;190122;-2.0877;29.21191;950;314.353;314.35;190122_6.TOB;Near Plant Monitoring/2019;7.03;9.33;3.46
151;1799;7;190122;-2.08683;29.2223;2225;313.914;313.91;190122_7.TOB;Near Plant Monitoring/2019;7.03;9.33;3.46
151;1800;9;190122;-2.06848;29.2208;2565;314.129;314.13;190122_9.TOB;Near Plant Monitoring/2019;7.03;9.33;3.46
151;1801;10;190122;-2.07883;29.21125;1310;314.177;314.18;190122_10.TOB;Near Plant Monitoring/2019;7.03;9.33;3.46
151;1802;11;190122;-2.08304;29.20562;590;312.799;312.80;190122_11.TOB;Near Plant Monitoring/2019;7.03;9.33;3.46
151;1803;12;190122;-2.08343;29.20147;488.5;314.399;314.40;190122_12.TOB;Near Plant Monitoring/2019;7.03;9.33;3.46
151;1804;13;190122;-2.07714;29.20333;1165;306.653;306.65;190122_13.TOB;Near Plant Monitoring/2019;7.03;9.33;3.46
151;1805;14;190122;-2.0676;29.20279;2205;305.337;305.34;190122_14.TOB;Near Plant Monitoring/2019;7.03;9.33;3.46
151;1806;15;190122;-2.06854;29.18478;2880;306.177;306.18;190122_15.TOB;Near Plant Monitoring/2019;7.03;9.33;3.46
151;1807;16;190122;-2.07786;29.19439;1350;307.809;307.81;190122_16.TOB;Near Plant Monitoring/2019;7.03;9.33;3.46
151;1808;18;190122;-2.08218;29.19985;715;306.789;306.79;190122_17.TOB;Near Plant Monitoring/2019;7.03;9.33;3.46
151;1809;20;190122;-2.08637;29.19864;555;300.211;300.21;190122_20.TOB;Near Plant Monitoring/2019;7.03;9.33;3.46
151;1810;22;190122;-2.0864;29.19366;997;304.798;304.80;190122_22.TOB;Near Plant Monitoring/2019;7.03;9.33;3.46
151;1811;25;190122;-2.08658;29.18346;2140;304.778;304.78;190122_25.TOB;Near Plant Monitoring/2019;7.03;9.33;3.46
151;1812;27;190122;-2.10488;29.18414;2540;306.29;306.29;190122_27.TOB;Near Plant Monitoring/2019;7.03;9.33;3.46
151;1813;28;190122;-2.09483;29.19402;1235;303.951;303.95;190122_28.TOB;Near Plant Monitoring/2019;7.03;9.33;3.46
151;1814;29;190122;-2.09098;29.19898;545.5;310.163;310.16;190122_29.TOB;Near Plant Monitoring/2019;7.03;9.33;3.46
151;1815;30;190122;-2.09134;29.20391;479;307.365;307.37;190122_30.TOB;Near Plant Monitoring/2019;7.03;9.33;3.46
151;1816;31;190122;-2.09648;29.20273;1027.5;312.279;312.28;190122_31.TOB;Near Plant Monitoring/2019;7.03;9.33;3.46
151;1817;33;190122;-2.10528;29.20296;1965;308.688;308.69;190122_33.TOB;Near Plant Monitoring/2019;7.03;9.33;3.46
151;1818;34;190122;-2.10558;29.22048;2765;302.586;302.59;190122_34.TOB;Near Plant Monitoring/2019;7.03;9.33;3.46
151;1819;35;190122;-2.09683;29.21085;1385;307.624;307.62;190122_35.TOB;Near Plant Monitoring/2019;7.03;9.33;3.46
151;1820;36;190122;-2.09096;29.20717;639;303.484;303.48;190122_36.TOB;Near Plant Monitoring/2019;7.03;9.33;3.46
152;1821;12;190225;-2.05908;29.20025;3185;196.669;196.67;190225_12.TOB;Near Plant Monitoring/2019;7.02;9.29;3.56
152;1822;13;190225;-2.08399;29.20006;743.5;287.809;287.81;190225_13.TOB;Near Plant Monitoring/2019;7.02;9.29;3.56
152;1823;14;190225;-2.07741;29.20088;1155;297.632;297.63;190225_14.TOB;Near Plant Monitoring/2019;7.02;9.29;3.56
152;1824;15;190225;-2.07739;29.19327;1515;310.627;310.63;190225_15.TOB;Near Plant Monitoring/2019;7.02;9.29;3.56
152;1825;16;190225;-2.08339;29.19788;650;311.123;311.12;190225_16.TOB;Near Plant Monitoring/2019;7.02;9.29;3.56
152;1826;18;190225;-2.08665;29.19886;430;304.995;305.00;190225_18.TOB;Near Plant Monitoring/2019;7.02;9.29;3.56
152;1827;20;190225;-2.0867;29.19358;992.5;307.907;307.91;190225_20.TOB;Near Plant Monitoring/2019;7.02;9.29;3.56
152;1828;21;190225;-2.08678;29.17528;3150;308.038;308.04;190225_21.TOB;Near Plant Monitoring/2019;7.02;9.29;3.56
152;1829;23;190225;-2.09699;29.19377;1410;306.77;306.77;190225_23.TOB;Near Plant Monitoring/2019;7.02;9.29;3.56
152;1830;26;190225;-2.09284;29.19843;731.5;309.21;309.21;190225_26.TOB;Near Plant Monitoring/2019;7.02;9.29;3.56
152;1831;28;190225;-2.0929;29.20269;594;308.886;308.89;190225_28.TOB;Near Plant Monitoring/2019;7.02;9.29;3.56
152;1832;29;190225;-2.09732;29.20238;1080;308.263;308.26;190225_29.TOB;Near Plant Monitoring/2019;7.02;9.29;3.56
152;1833;30;190225;-2.11614;29.20219;3175;295.601;295.60;190225_30.TOB;Near Plant Monitoring/2019;7.02;9.29;3.56
152;1834;32;190225;-2.09159;29.20764;710;303.406;303.41;190225_32.TOB;Near Plant Monitoring/2019;7.02;9.29;3.56
152;1835;33;190225;-2.09631;29.21044;1140;307.404;307.40;190225_33.TOB;Near Plant Monitoring/2019;7.02;9.29;3.56
152;1836;35;190225;-2.08715;29.22948;3025;308.251;308.25;190225_35.TOB;Near Plant Monitoring/2019;7.02;9.29;3.56
152;1837;36;190225;-2.08822;29.21223;1090;309.407;309.41;190225_36.TOB;Near Plant Monitoring/2019;7.02;9.29;3.56
152;1838;37;190225;-2.08781;29.20723;522.5;309.212;309.21;190225_37.TOB;Near Plant Monitoring/2019;7.02;9.29;3.56
152;1839;38;190225;-2.08352;29.20698;641;311.54;311.54;190225_38.TOB;Near Plant Monitoring/2019;7.02;9.29;3.56
152;1840;39;190225;-2.07876;29.21138;1370;308.255;308.26;190225_39.TOB;Near Plant Monitoring/2019;7.02;9.29;3.56
152;1841;42;190225;-2.06128;29.23004;4350;308.481;308.48;190225_42.TOB;Near Plant Monitoring/2019;7.02;9.29;3.56
153;1842;12;190329;-2.08689;29.20706;544;313.489;313.49;190329_12.TOB;Near Plant Monitoring/2019;7.01;9.25;3.67
153;1843;13;190329;-2.08251;29.20717;805.7;309.889;309.89;190329_13.TOB;Near Plant Monitoring/2019;7.01;9.25;3.67
153;1844;14;190329;-2.08337;29.20208;498.3;309.758;309.76;190329_14.TOB;Near Plant Monitoring/2019;7.01;9.25;3.67
153;1845;15;190329;-2.08336;29.19774;707.5;308.79;308.79;190329_15.TOB;Near Plant Monitoring/2019;7.01;9.25;3.67
153;1846;16;190329;-2.08765;29.19788;497.5;310.57;310.57;190329_16.TOB;Near Plant Monitoring/2019;7.01;9.25;3.67
153;1847;17;190329;-2.09278;29.19772;762.5;307.942;307.94;190329_17.TOB;Near Plant Monitoring/2019;7.01;9.25;3.67
153;1848;19;190329;-2.08793;29.22011;1995;307.235;307.24;190329_19.TOB;Near Plant Monitoring/2019;7.01;9.25;3.67
153;1849;20;190329;-2.08853;29.21104;980.35;307.821;307.82;190329_20.TOB;Near Plant Monitoring/2019;7.01;9.25;3.67
153;1850;21;190329;-2.09095;29.20646;638.4;305.506;305.51;190329_21.TOB;Near Plant Monitoring/2019;7.01;9.25;3.67
153;1851;22;190329;-2.09208;29.20682;693.65;306.207;306.21;190329_22.TOB;Near Plant Monitoring/2019;7.01;9.25;3.67
153;1852;23;190329;-2.09104;29.21113;1295;309.983;309.98;190329_23.TOB;Near Plant Monitoring/2019;7.01;9.25;3.67
153;1853;24;190329;-2.09654;29.20128;1010;308.26;308.26;190329_24.TOB;Near Plant Monitoring/2019;7.01;9.25;3.67
153;1854;25;190329;-2.0969;29.19258;1500;309.306;309.31;190329_25.TOB;Near Plant Monitoring/2019;7.01;9.25;3.67
153;1855;26;190329;-2.08733;29.19318;1007.5;308.986;308.99;190329_26.TOB;Near Plant Monitoring/2019;7.01;9.25;3.67
153;1856;27;190329;-2.10538;29.21998;2820;307.007;307.01;190329_27.TOB;Near Plant Monitoring/2019;7.01;9.25;3.67
153;1857;29;190329;-2.10458;29.19836;1975;306.638;306.64;190329_29.TOB;Near Plant Monitoring/2019;7.01;9.25;3.67
153;1858;30;190329;-2.10542;29.18329;2910;309.013;309.01;190329_30.TOB;Near Plant Monitoring/2019;7.01;9.25;3.67
153;1859;31;190329;-2.08729;29.18343;1985;307.27;307.27;190329_31.TOB;Near Plant Monitoring/2019;7.01;9.25;3.67
153;1860;32;190329;-2.06882;29.18422;2925;308.692;308.69;190329_32.TOB;Near Plant Monitoring/2019;7.01;9.25;3.67
153;1861;33;190329;-2.07893;29.19403;1300;308.342;308.34;190329_33.TOB;Near Plant Monitoring/2019;7.01;9.25;3.67
153;1862;34;190329;-2.07835;29.21104;1445;308.383;308.38;190329_34.TOB;Near Plant Monitoring/2019;7.01;9.25;3.67
154;1863;2;190902;-1.72509;29.23048;N/a;390;390.00;190902_deep_2.TOB;Near Plant Monitoring/2019;7.33;9.17;4.21
154;1864;3;190902;-1.79846;29.17205;N/a;410;410.00;190902_deep_3.TOB;Near Plant Monitoring/2019;7.33;9.17;4.21
154;1865;4;190902;-1.90528;29.18308;N/a;415;415.00;190902_deep_4.TOB;Near Plant Monitoring/2019;7.33;9.17;4.21
155;1866;1;190903;-2.086275;29.22655;2725;289.169;322.82;190903_1_All.TOB;Near Plant Monitoring/2019;7.33;9.17;4.21
156;1867;4;190930;-2.05095;29.20192;4008;320.448;320.45;190930_4.TOB;Near Plant Monitoring/2019;7.52;9.34;4.50
156;1868;5;190930;-2.0697;29.20222;2150;313.118;313.12;190930_5.TOB;Near Plant Monitoring/2019;7.52;9.34;4.50
156;1869;6;190930;-2.07873;29.20222;815;311.241;311.24;190930_6.TOB;Near Plant Monitoring/2019;7.52;9.34;4.50
156;1870;7;190930;-2.08277;29.20222;350;314.33;314.33;190930_7.TOB;Near Plant Monitoring/2019;7.52;9.34;4.50
156;1871;8;190930;-2.07873;29.21127;1180;339.214;339.21;190930_8.TOB;Near Plant Monitoring/2019;7.52;9.34;4.50
156;1872;13;190930;-2.08778;29.2202;2050;304.464;304.46;190930_13.TOB;Near Plant Monitoring/2019;7.52;9.34;4.50
