ind;press;temp
4273;187.3203559;23.661
4274;187.3203559;23.66
4275;187.3473559;23.66
4276;187.4103559;23.66
4277;187.4993559;23.661
4278;187.6603559;23.663
4279;187.8043559;23.666
4280;187.9203559;23.669
4281;188.0553559;23.671
4282;188.1893559;23.673
4283;188.2073559;23.674
4284;188.1353559;23.675
4285;188.0463559;23.673
4286;188.0463559;23.671
4287;188.0373559;23.671
4288;188.1263559;23.672
4289;188.2163559;23.671
4290;188.3503559;23.673
4291;188.4763559;23.676
4292;188.6013559;23.68
4293;188.6733559;23.682
4294;188.8163559;23.687
4295;188.9063559;23.688
4296;188.8883559;23.69
4297;188.8703559;23.69
4298;188.7803559;23.689
4299;188.7093559;23.687
4300;188.6913559;23.684
4301;188.7453559;23.684
4302;188.8433559;23.684
4303;188.9603559;23.687
4304;189.1213559;23.689
4305;189.2913559;23.694
4306;189.3723559;23.698
4307;189.4083559;23.699
4308;189.4083559;23.7
4309;189.4353559;23.699
4310;189.4703559;23.698
4311;189.5603559;23.702
4312;189.6673559;23.703
4313;189.7753559;23.706
4314;189.8833559;23.708
4315;189.9993559;23.71
4316;190.1153559;23.713
4317;190.2143559;23.715
4318;190.2863559;23.716
4319;190.2503559;23.717
4320;190.2143559;23.716
4321;190.1243559;23.717
4322;190.1153559;23.716
4323;190.2053559;23.714
4324;190.3223559;23.716
4325;190.4383559;23.718
4326;190.5373559;23.72
4327;190.6083559;23.723
4328;190.7163559;23.724
4329;190.8233559;23.727
4330;190.8863559;23.728
4331;190.9403559;23.732
4332;190.9583559;23.735
4333;190.9853559;23.732
4334;190.9403559;23.731
4335;191.0123559;23.729
4336;191.1103559;23.732
4337;191.2273559;23.737
4338;191.3253559;23.741
4339;191.4153559;23.746
4340;191.4693559;23.746
4341;191.5313559;23.748
4342;191.6123559;23.749
4343;191.6123559;23.748
4344;191.7113559;23.751
4345;191.7823559;23.752
4346;191.8543559;23.754
4347;191.8633559;23.752
4348;191.8723559;23.754
4349;191.8903559;23.755
4350;191.9793559;23.754
4351;192.1053559;23.757
4352;192.2393559;23.759
4353;192.3383559;23.761
4354;192.4093559;23.763
4355;192.4183559;23.764
4356;192.4273559;23.762
4357;192.4543559;23.762
4358;192.4993559;23.765
4359;192.5263559;23.765
4360;192.5173559;23.765
4361;192.5713559;23.767
4362;192.5893559;23.766
4363;192.6423559;23.767
4364;192.7413559;23.768
4365;192.8313559;23.771
4366;192.9293559;23.773
4367;192.9923559;23.774
4368;193.0103559;23.776
4369;192.9923559;23.775
4370;193.0193559;23.774
4371;193.0373559;23.775
4372;193.0553559;23.775
4373;193.1533559;23.778
4374;193.2433559;23.778
4375;193.2883559;23.781
4376;193.2883559;23.781
4377;193.3153559;23.781
4378;193.4313559;23.783
4379;193.5393559;23.785
4380;193.6463559;23.789
4381;193.7363559;23.791
4382;193.7363559;23.791
4383;193.7183559;23.792
4384;193.6283559;23.79
4385;193.6103559;23.79
4386;193.6013559;23.791
4387;193.6643559;23.789
4388;193.7633559;23.79
4389;193.8613559;23.791
4390;194.0053559;23.796
4391;194.1213559;23.799
4392;194.1843559;23.8
4393;194.2733559;23.801
4394;194.3453559;23.805
4395;194.3633559;23.805
4396;194.3633559;23.807
4397;194.3363559;23.804
4398;194.3273559;23.804
4399;194.3723559;23.804
4400;194.4443559;23.804
4401;194.5693559;23.81
4402;194.7133559;23.811
4403;194.8023559;23.814
4404;194.8923559;23.816
4405;194.8383559;23.815
4406;194.8563559;23.814
4407;194.9193559;23.814
4408;195.0173559;23.815
4409;195.1163559;23.819
4410;195.1433559;23.819
4411;195.2143559;23.82
4412;195.2233559;23.82
4413;195.2413559;23.82
4414;195.2143559;23.819
4415;195.2683559;23.821
4416;195.3943559;23.822
4417;195.4653559;23.825
4418;195.5643559;23.826
4419;195.5913559;23.826
4420;195.5823559;23.825
4421;195.5193559;23.825
4422;195.5553559;23.826
4423;195.6633559;23.824
4424;195.7523559;23.826
4425;195.8603559;23.832
4426;195.9223559;23.832
4427;195.9403559;23.834
4428;195.9943559;23.832
4429;196.0213559;23.834
4430;196.1113559;23.836
4431;196.1823559;23.835
4432;196.2273559;23.838
4433;196.2633559;23.84
4434;196.2633559;23.839
4435;196.2903559;23.837
4436;196.2993559;23.838
4437;196.3713559;23.839
4438;196.4963559;23.84
4439;196.5953559;23.84
4440;196.6573559;23.843
4441;196.6753559;23.845
4442;196.7023559;23.847
4443;196.7383559;23.845
4444;196.7923559;23.845
4445;196.9083559;23.845
4446;196.9443559;23.847
4447;196.9713559;23.846
4448;196.9533559;23.846
4449;196.9803559;23.847
4450;197.0253559;23.845
4451;197.1323559;23.846
4452;197.2403559;23.848
4453;197.3033559;23.848
4454;197.3393559;23.85
4455;197.3303559;23.849
4456;197.2763559;23.849
4457;197.2583559;23.847
4458;197.2943559;23.849
4459;197.3473559;23.848
4460;197.4463559;23.849
4461;197.6073559;23.851
4462;197.6703559;23.852
4463;197.6703559;23.854
4464;197.6703559;23.852
4465;197.6703559;23.853
4466;197.6883559;23.851
4467;197.7243559;23.852
4468;197.8403559;23.851
4469;197.9123559;23.852
4470;197.9753559;23.853
4471;197.9933559;23.855
4472;198.0023559;23.853
4473;198.0563559;23.853
4474;198.1453559;23.855
4475;198.1903559;23.853
4476;198.1813559;23.854
4477;198.1183559;23.854
4478;198.1363559;23.856
4479;198.1543559;23.855
4480;198.1903559;23.857
4481;198.2803559;23.854
4482;198.4053559;23.855
4483;198.4773559;23.859
4484;198.5313559;23.859
4485;198.4773559;23.856
4486;198.4233559;23.862
4487;198.3873559;23.858
4488;198.4143559;23.856
4489;198.5133559;23.856
4490;198.6113559;23.856
4491;198.6833559;23.859
4492;198.7283559;23.861
4493;198.7823559;23.859
4494;198.7903559;23.861
4495;198.7903559;23.859
4496;198.8623559;23.86
4497;198.9253559;23.861
4498;198.9163559;23.861
4499;198.9613559;23.861
4500;199.0323559;23.862
4501;199.1133559;23.862
4502;199.2303559;23.863
4503;199.3463559;23.865
4504;199.4003559;23.864
4505;199.3913559;23.864
4506;199.3463559;23.865
4507;199.2923559;23.865
4508;199.2573559;23.864
4509;199.2833559;23.863
4510;199.4183559;23.865
4511;199.5253559;23.864
4512;199.6603559;23.868
4513;199.7673559;23.866
4514;199.8303559;23.866
4515;199.7943559;23.867
4516;199.7053559;23.868
4517;199.6333559;23.867
4518;199.6243559;23.866
4519;199.6603559;23.866
4520;199.7853559;23.867
4521;199.8843559;23.867
4522;199.9653559;23.866
4523;200.0993559;23.869
4524;200.1353559;23.868
4525;200.1353559;23.869
4526;200.1623559;23.868
4527;200.1713559;23.868
4528;200.1893559;23.866
4529;200.2603559;23.868
4530;200.3323559;23.869
4531;200.4133559;23.87
4532;200.4853559;23.871
4533;200.5653559;23.871
4534;200.5923559;23.874
4535;200.5563559;23.872
4536;200.5563559;23.873
4537;200.5653559;23.873
4538;200.5563559;23.872
4539;200.6013559;23.871
4540;200.7353559;23.87
4541;200.8253559;23.872
4542;200.9333559;23.874
4543;201.0133559;23.876
4544;200.9953559;23.876
4545;200.9953559;23.875
4546;200.9773559;23.876
4547;200.9693559;23.876
4548;200.9953559;23.876
4549;201.0583559;23.877
4550;201.1933559;23.874
4551;201.2913559;23.875
4552;201.3543559;23.876
4553;201.4263559;23.877
4554;201.4443559;23.876
4555;201.4353559;23.876
4556;201.4533559;23.875
4557;201.4623559;23.876
4558;201.5513559;23.876
4559;201.6053559;23.878
4560;201.7213559;23.879
4561;201.8023559;23.88
4562;201.8023559;23.882
4563;201.7933559;23.883
4564;201.8833559;23.882
4565;201.9903559;23.882
4566;202.0533559;23.882
4567;202.1253559;23.884
4568;202.1433559;23.883
4569;202.1253559;23.883
4570;202.1433559;23.885
4571;202.1703559;23.884
4572;202.2143559;23.882
4573;202.2953559;23.883
4574;202.3493559;23.883
4575;202.4213559;23.884
4576;202.4393559;23.885
4577;202.4393559;23.886
4578;202.3943559;23.884
4579;202.4393559;23.884
4580;202.5103559;23.883
4581;202.5913559;23.887
4582;202.7163559;23.887
4583;202.7973559;23.887
4584;202.8423559;23.885
4585;202.8423559;23.887
4586;202.8243559;23.887
4587;202.8693559;23.888
4588;202.9763559;23.887
4589;203.1113559;23.888
4590;203.2093559;23.889
4591;203.2453559;23.89
4592;203.2903559;23.893
4593;203.3443559;23.891
4594;203.4073559;23.891
4595;203.4963559;23.892
4596;203.5863559;23.892
4597;203.6583559;23.891
4598;203.6223559;23.893
4599;203.7113559;23.891
4600;203.8193559;23.89
4601;203.9093559;23.892
4602;203.9273559;23.893
4603;203.9363559;23.894
4604;203.9453559;23.894
4605;203.9363559;23.895
4606;203.9893559;23.894
4607;204.0793559;23.894
4608;204.1963559;23.896
4609;204.2763559;23.897
4610;204.3303559;23.897
4611;204.3753559;23.895
4612;204.4023559;23.895
4613;204.4113559;23.895
4614;204.4383559;23.896
4615;204.3933559;23.895
4616;204.4293559;23.894
4617;204.5093559;23.895
4618;204.5993559;23.896
4619;204.6533559;23.897
4620;204.7603559;23.896
4621;204.7963559;23.897
4622;204.8323559;23.897
4623;204.8413559;23.897
4624;204.8143559;23.897
4625;204.8413559;23.896
4626;204.8413559;23.898
4627;204.8413559;23.897
4628;204.9223559;23.897
4629;204.9843559;23.897
4630;205.0383559;23.897
4631;205.0923559;23.898
4632;205.1193559;23.898
4633;205.0743559;23.896
4634;205.0563559;23.897
4635;205.0113559;23.897
4636;204.9753559;23.898
4637;204.9753559;23.897
4638;205.0833559;23.897
4639;205.1733559;23.896
4640;205.3253559;23.897
4641;205.4683559;23.896
4642;205.5763559;23.897
4643;205.6663559;23.898
4644;205.6933559;23.898
4645;205.7553559;23.895
4646;205.8633559;23.897
4647;205.8993559;23.898
4648;205.9623559;23.898
4649;205.9973559;23.898
4650;206.0153559;23.898
4651;206.0693559;23.897
4652;206.1683559;23.898
4653;206.2933559;23.9
4654;206.3653559;23.9
4655;206.3833559;23.901
4656;206.4463559;23.901
4657;206.5713559;23.9
4658;206.6163559;23.901
4659;206.7063559;23.901
4660;206.7773559;23.901
4661;206.8313559;23.902
4662;206.8853559;23.904
4663;206.9393559;23.901
4664;207.0373559;23.902
4665;207.1273559;23.903
4666;207.1723559;23.904
4667;207.1903559;23.905
4668;207.1993559;23.904
4669;207.2353559;23.904
4670;207.3243559;23.905
4671;207.4323559;23.905
4672;207.5123559;23.904
4673;207.5483559;23.906
4674;207.5663559;23.904
4675;207.5573559;23.904
4676;207.6383559;23.905
4677;207.7283559;23.905
4678;207.8173559;23.903
4679;207.8623559;23.904
4680;207.9433559;23.905
4681;208.0243559;23.904
4682;208.0593559;23.905
4683;208.1223559;23.904
4684;208.1313559;23.907
4685;208.1403559;23.905
4686;208.0953559;23.905
4687;208.0503559;23.906
4688;208.1133559;23.907
4689;208.1853559;23.905
4690;208.3193559;23.905
4691;208.4183559;23.906
4692;208.5263559;23.908
4693;208.6153559;23.906
4694;208.6423559;23.906
4695;208.6513559;23.906
4696;208.6513559;23.905
4697;208.6603559;23.905
4698;208.7143559;23.908
4699;208.8033559;23.905
4700;208.8663559;23.905
4701;208.9473559;23.906
4702;208.9833559;23.905
4703;209.0373559;23.907
4704;209.0553559;23.906
4705;209.0723559;23.906
4706;209.0633559;23.908
4707;209.0813559;23.905
4708;209.0633559;23.907
4709;209.0633559;23.907
4710;209.1263559;23.905
4711;209.2253559;23.907
4712;209.3503559;23.905
4713;209.4403559;23.905
4714;209.4853559;23.905
4715;209.4763559;23.905
4716;209.4763559;23.904
4717;209.4853559;23.907
4718;209.5923559;23.906
4719;209.6823559;23.907
4720;209.7723559;23.906
4721;209.8263559;23.907
4722;209.8353559;23.907
4723;209.8973559;23.906
4724;209.9693559;23.909
4725;210.0233559;23.908
4726;210.0593559;23.907
4727;210.1303559;23.907
4728;210.1483559;23.907
4729;210.1753559;23.905
4730;210.2473559;23.907
4731;210.3283559;23.908
4732;210.3993559;23.907
4733;210.4173559;23.907
4734;210.3723559;23.908
4735;210.4353559;23.908
4736;210.4983559;23.907
4737;210.5613559;23.907
4738;210.6683559;23.905
4739;210.7493559;23.905
4740;210.7223559;23.907
4741;210.7943559;23.907
4742;210.8843559;23.906
4743;210.9373559;23.907
4744;210.9823559;23.908
4745;210.9553559;23.907
4746;210.9283559;23.906
4747;210.9013559;23.907
4748;210.9373559;23.905
4749;211.0183559;23.907
4750;211.1533559;23.906
4751;211.3233559;23.907
4752;211.4393559;23.908
4753;211.4753559;23.906
4754;211.4573559;23.905
4755;211.3863559;23.905
4756;211.3323559;23.905
4757;211.3053559;23.906
4758;211.3323559;23.905
4759;211.4393559;23.906
4760;211.5563559;23.907
4761;211.6993559;23.906
4762;211.7893559;23.908
4763;211.7803559;23.907
4764;211.7983559;23.908
4765;211.8163559;23.906
4766;211.7803559;23.908
4767;211.7443559;23.909
4768;211.7443559;23.909
4769;211.7893559;23.91
4770;211.9243559;23.907
4771;212.0493559;23.909
4772;212.1663559;23.908
4773;212.2463559;23.908
4774;212.2823559;23.91
4775;212.2553559;23.909
4776;212.2373559;23.907
4777;212.2373559;23.908
4778;212.2553559;23.907
4779;212.3003559;23.907
4780;212.3813559;23.907
4781;212.4713559;23.908
4782;212.5693559;23.91
4783;212.6143559;23.91
4784;212.6863559;23.91
4785;212.7843559;23.908
4786;212.8653559;23.91
4787;212.9553559;23.908
4788;213.0173559;23.911
4789;213.0093559;23.908
4790;213.1253559;23.907
4791;213.2423559;23.908
4792;213.3043559;23.91
4793;213.3493559;23.911
4794;213.3403559;23.91
4795;213.3943559;23.908
4796;213.4663559;23.909
4797;213.5823559;23.91
4798;213.7533559;23.91
4799;213.8243559;23.911
4800;213.8693559;23.91
4801;213.9323559;23.91
4802;213.9503559;23.91
4803;214.0043559;23.909
4804;214.1203559;23.91
4805;214.1923559;23.91
4806;214.2823559;23.911
4807;214.3183559;23.911
4808;214.3363559;23.91
4809;214.4073559;23.912
4810;214.4703559;23.911
4811;214.5333559;23.912
4812;214.5963559;23.912
4813;214.6313559;23.911
4814;214.6313559;23.912
4815;214.6943559;23.911
4816;214.8293559;23.912
4817;214.9453559;23.912
4818;215.0533559;23.911
4819;215.0983559;23.912
4820;215.0803559;23.914
4821;215.1343559;23.913
4822;215.2233559;23.914
4823;215.2953559;23.914
4824;215.3763559;23.913
4825;215.4393559;23.912
4826;215.5103559;23.911
4827;215.5553559;23.913
4828;215.6633559;23.912
4829;215.7613559;23.911
4830;215.8783559;23.911
4831;215.8873559;23.914
4832;215.8873559;23.911
4833;215.9053559;23.912
4834;215.9683559;23.912
4835;215.9943559;23.913
4836;216.0663559;23.913
4837;216.1743559;23.911
4838;216.2283559;23.912
4839;216.2463559;23.914
4840;216.2993559;23.912
4841;216.3533559;23.913
4842;216.4433559;23.913
4843;216.5063559;23.913
4844;216.4793559;23.913
4845;216.4613559;23.913
4846;216.4433559;23.915
4847;216.5153559;23.914
4848;216.5773559;23.914
4849;216.7573559;23.913
4850;216.8283559;23.913
4851;216.8823559;23.914
4852;216.9183559;23.914
4853;217.0173559;23.914
4854;217.0623559;23.914
4855;217.0883559;23.915
4856;217.1243559;23.914
4857;217.0883559;23.913
4858;217.1423559;23.914
4859;217.2773559;23.914
4860;217.4473559;23.915
4861;217.5193559;23.915
4862;217.5643559;23.914
4863;217.6183559;23.915
4864;217.6273559;23.915
4865;217.6803559;23.913
4866;217.7793559;23.914
4867;217.8693559;23.913
4868;217.8873559;23.915
4869;217.9583559;23.916
4870;218.0123559;23.916
4871;218.1293559;23.915
4872;218.2093559;23.914
4873;218.2633559;23.915
4874;218.3173559;23.917
4875;218.3443559;23.914
4876;218.3173559;23.914
4877;218.3983559;23.914
4878;218.4523559;23.915
4879;218.5053559;23.915
4880;218.6133559;23.913
4881;218.6493559;23.915
4882;218.6583559;23.914
4883;218.7653559;23.917
4884;218.8643559;23.915
4885;218.9273559;23.915
4886;218.9183559;23.915
4887;218.9543559;23.915
4888;218.9363559;23.914
4889;218.9813559;23.917
4890;219.0703559;23.917
4891;219.1783559;23.916
4892;219.2323559;23.917
4893;219.3573559;23.917
4894;219.4113559;23.916
4895;219.4203559;23.916
4896;219.4833559;23.918
4897;219.5463559;23.916
4898;219.5813559;23.916
4899;219.5813559;23.917
4900;219.6353559;23.916
4901;219.7343559;23.917
4902;219.8593559;23.918
4903;219.9583559;23.918
4904;220.0213559;23.918
4905;220.0483559;23.919
4906;220.0753559;23.92
4907;220.1203559;23.918
4908;220.1823559;23.918
4909;220.2993559;23.92
4910;220.3713559;23.919
4911;220.4963559;23.92
4912;220.5053559;23.919
4913;220.5233559;23.919
4914;220.5593559;23.92
4915;220.5503559;23.92
4916;220.6133559;23.919
4917;220.6493559;23.92
4918;220.6673559;23.919
4919;220.7563559;23.92
4920;220.8283559;23.921
4921;220.9543559;23.919
4922;221.0163559;23.919
4923;221.1063559;23.921
4924;221.1513559;23.921
4925;221.1513559;23.922
4926;221.1243559;23.92
4927;221.1513559;23.921
4928;221.2323559;23.92
4929;221.3573559;23.92
4930;221.4743559;23.921
4931;221.5633559;23.923
4932;221.6443559;23.92
4933;221.7433559;23.923
4934;221.8063559;23.923
4935;221.8323559;23.923
4936;221.8153559;23.924
4937;221.7973559;23.923
4938;221.8153559;23.921
4939;221.8063559;23.922
4940;221.9133559;23.923
4941;222.0213559;23.925
4942;222.1463559;23.923
4943;222.2093559;23.923
4944;222.2543559;23.924
4945;222.2543559;23.922
4946;222.3443559;23.923
4947;222.4333559;23.923
4948;222.5593559;23.923
4949;222.5953559;23.924
4950;222.6493559;23.921
4951;222.6933559;23.924
4952;222.6763559;23.923
4953;222.6933559;23.923
4954;222.7743559;23.923
4955;222.8283559;23.924
4956;222.9183559;23.923
4957;222.9893559;23.924
4958;223.0793559;23.924
4959;223.0883559;23.924
4960;223.1333559;23.924
4961;223.0613559;23.924
4962;222.9713559;23.924
4963;222.9093559;23.921
4964;222.8823559;23.923
4965;222.9183559;23.923
4966;222.9803559;23.924
4967;223.0703559;23.924
4968;223.1873559;23.924
4969;223.2583559;23.924
4970;223.2763559;23.923
4971;223.3033559;23.923
4972;223.3033559;23.923
4973;223.2853559;23.924
4974;223.2853559;23.923
4975;223.3303559;23.924
4976;223.3573559;23.921
4977;223.4563559;23.923
4978;223.5723559;23.924
4979;223.6893559;23.924
4980;223.7613559;23.924
4981;223.8153559;23.924
4982;223.7973559;23.924
4983;223.7343559;23.924
4984;223.6803559;23.926
4985;223.7073559;23.924
4986;223.6983559;23.923
4987;223.7523559;23.923
4988;223.8683559;23.923
4989;223.9853559;23.924
4990;224.0393559;23.925
4991;224.1023559;23.923
4992;224.1643559;23.925
4993;224.1643559;23.925
4994;224.1643559;23.924
4995;224.1463559;23.924
4996;224.1373559;23.924
4997;224.1553559;23.926
4998;224.2003559;23.924
4999;224.2813559;23.926
5000;224.3443559;23.926
5001;224.3973559;23.927
5002;224.4333559;23.926
5003;224.3803559;23.926
5004;224.3533559;23.925
5005;224.3973559;23.925
5006;224.4153559;23.926
5007;224.5053559;23.924
5008;224.6313559;23.926
5009;224.6933559;23.927
5010;224.7113559;23.926
5011;224.7023559;23.928
5012;224.7023559;23.926
5013;224.6403559;23.926
5014;224.6493559;23.928
5015;224.6853559;23.925
5016;224.8553559;23.927
5017;224.9893559;23.926
5018;225.0613559;23.927
5019;225.1423559;23.928
5020;225.1783559;23.927
5021;225.2053559;23.927
5022;225.1873559;23.927
5023;225.1873559;23.926
5024;225.1963559;23.927
5025;225.2413559;23.927
5026;225.2503559;23.927
5027;225.3123559;23.929
5028;225.4473559;23.928
5029;225.5103559;23.928
5030;225.6083559;23.928
5031;225.6803559;23.928
5032;225.7163559;23.928
5033;225.7523559;23.928
5034;225.6803559;23.929
5035;225.5813559;23.928
5036;225.5723559;23.929
5037;225.5553559;23.927
5038;225.5993559;23.929
5039;225.6983559;23.927
5040;225.8243559;23.929
5041;225.9043559;23.93
5042;225.9853559;23.931
5043;226.0123559;23.931
5044;225.9943559;23.931
5045;225.9403559;23.928
5046;225.9403559;23.93
5047;226.0033559;23.929
5048;226.0753559;23.928
5049;226.1823559;23.93
5050;226.2453559;23.93
5051;226.2903559;23.928
5052;226.3353559;23.929
5053;226.3083559;23.929
5054;226.2183559;23.93
5055;226.2543559;23.93
5056;226.3353559;23.931
5057;226.4333559;23.928
5058;226.5413559;23.93
5059;226.6223559;23.93
5060;226.7213559;23.931
5061;226.7473559;23.932
5062;226.7213559;23.931
5063;226.5953559;23.93
5064;226.5683559;23.931
5065;226.5863559;23.93
5066;226.6493559;23.928
5067;226.7293559;23.93
5068;226.8013559;23.933
5069;226.9183559;23.93
5070;227.0253559;23.932
5071;227.0883559;23.932
5072;227.1243559;23.934
5073;227.1423559;23.933
5074;227.0793559;23.932
5075;227.0253559;23.932
5076;226.9363559;23.932
5077;226.9363559;23.931
5078;226.9453559;23.93
5079;227.0703559;23.93
5080;227.1423559;23.931
5081;227.2143559;23.932
5082;227.3213559;23.933
5083;227.4023559;23.933
5084;227.4293559;23.933
5085;227.4023559;23.934
5086;227.3753559;23.934
5087;227.3933559;23.934
5088;227.4023559;23.936
5089;227.4023559;23.934
5090;227.3483559;23.933
5091;227.3843559;23.933
5092;227.4563559;23.934
5093;227.5013559;23.933
5094;227.5373559;23.934
5095;227.6623559;23.934
5096;227.7523559;23.935
5097;227.8063559;23.936
5098;227.8603559;23.935
5099;227.8953559;23.935
5100;227.8693559;23.936
5101;227.8153559;23.935
5102;227.7613559;23.935
5103;227.7523559;23.934
5104;227.8063559;23.935
5105;227.8783559;23.935
5106;227.9943559;23.934
5107;228.1203559;23.934
5108;228.2363559;23.936
5109;228.2633559;23.935
5110;228.2813559;23.936
5111;228.2003559;23.936
5112;228.1563559;23.935
5113;228.1023559;23.936
5114;228.0663559;23.936
5115;228.1383559;23.936
5116;228.2453559;23.937
5117;228.3263559;23.934
5118;228.4793559;23.936
5119;228.5413559;23.934
5120;228.5143559;23.934
5121;228.4793559;23.934
5122;228.4253559;23.936
5123;228.4073559;23.934
5124;228.4433559;23.936
5125;228.5233559;23.933
5126;228.5953559;23.934
5127;228.6853559;23.937
5128;228.7923559;23.937
5129;228.8373559;23.935
5130;228.8193559;23.935
5131;228.8283559;23.936
5132;228.8553559;23.936
5133;228.8823559;23.937
5134;228.9363559;23.936
5135;228.9903559;23.936
5136;229.0883559;23.936
5137;229.1063559;23.937
5138;229.1423559;23.939
5139;229.1873559;23.939
5140;229.2233559;23.937
5141;229.2413559;23.939
5142;229.2863559;23.936
5143;229.2773559;23.937
5144;229.2773559;23.937
5145;229.3223559;23.937
5146;229.3843559;23.939
5147;229.3933559;23.939
5148;229.4563559;23.937
5149;229.4833559;23.937
5150;229.5463559;23.939
5151;229.6363559;23.939
5152;229.5913559;23.94
5153;229.6003559;23.938
5154;229.6183559;23.939
5155;229.6363559;23.938
5156;229.6003559;23.938
5157;229.5823559;23.937
5158;229.5913559;23.939
5159;229.6273559;23.939
5160;229.7073559;23.939
5161;229.7703559;23.937
5162;229.8963559;23.939
5163;229.9683559;23.939
5164;229.9763559;23.937
5165;229.9503559;23.939
5166;229.9053559;23.937
5167;229.8873559;23.941
5168;229.9413559;23.939
5169;230.0213559;23.939
5170;230.1203559;23.94
5171;230.2013559;23.941
5172;230.2193559;23.94
5173;230.2283559;23.941
5174;230.2373559;23.941
5175;230.1563559;23.94
5176;230.1293559;23.943
5177;230.1473559;23.942
5178;230.1833559;23.942
5179;230.2553559;23.941
5180;230.3533559;23.943
5181;230.4343559;23.943
5182;230.4793559;23.944
5183;230.5243559;23.942
5184;230.5243559;23.942
5185;230.5243559;23.943
5186;230.4883559;23.943
5187;230.4433559;23.942
5188;230.4883559;23.942
5189;230.5243559;23.942
5190;230.5603559;23.941
5191;230.6493559;23.941
5192;230.7933559;23.943
5193;230.8473559;23.943
5194;230.8913559;23.941
5195;230.8473559;23.943
5196;230.8203559;23.944
5197;230.7843559;23.943
5198;230.7573559;23.944
5199;230.7573559;23.944
5200;230.8383559;23.944
5201;230.8823559;23.943
5202;230.9273559;23.943
5203;231.0263559;23.943
5204;231.1073559;23.943
5205;231.1073559;23.943
5206;231.1253559;23.946
5207;231.1253559;23.943
5208;231.1253559;23.944
5209;231.1613559;23.944
5210;231.1783559;23.944
5211;231.1963559;23.944
5212;231.2143559;23.944
5213;231.2593559;23.943
5214;231.3133559;23.944
5215;231.3853559;23.944
5216;231.4573559;23.941
5217;231.5283559;23.941
5218;231.6273559;23.944
5219;231.6273559;23.945
5220;231.6363559;23.942
5221;231.5823559;23.943
5222;231.5643559;23.942
5223;231.5463559;23.945
5224;231.6003559;23.944
5225;231.7353559;23.944
5226;231.7793559;23.942
5227;231.8783559;23.944
5228;231.9053559;23.944
5229;231.8963559;23.945
5230;231.8423559;23.945
5231;231.7793559;23.944
5232;231.8333559;23.943
5233;231.9773559;23.945
5234;232.1023559;23.944
5235;232.1293559;23.944
5236;232.1473559;23.944
5237;232.1293559;23.946
5238;232.0933559;23.945
5239;232.0843559;23.944
5240;232.1113559;23.946
5241;232.1923559;23.945
5242;232.3003559;23.946
5243;232.3983559;23.945
5244;232.4883559;23.946
5245;232.5243559;23.946
5246;232.5153559;23.947
5247;232.5063559;23.948
5248;232.4883559;23.948
5249;232.4883559;23.946
5250;232.5423559;23.946
5251;232.6323559;23.947
5252;232.7303559;23.946
5253;232.7843559;23.947
5254;232.8383559;23.947
5255;232.8473559;23.947
5256;232.8833559;23.947
5257;232.9283559;23.947
5258;232.9643559;23.949
5259;233.0083559;23.947
5260;233.0443559;23.947
5261;233.0803559;23.948
5262;233.1433559;23.949
5263;233.2153559;23.949
5264;233.2873559;23.949
5265;233.3403559;23.949
5266;233.3763559;23.947
5267;233.3853559;23.95
5268;233.4123559;23.95
5269;233.4303559;23.951
5270;233.4933559;23.949
5271;233.5383559;23.95
5272;233.5653559;23.95
5273;233.6903559;23.95
5274;233.7263559;23.951
5275;233.7713559;23.951
5276;233.7173559;23.952
5277;233.6993559;23.952
5278;233.7533559;23.953
5279;233.7983559;23.954
5280;233.8343559;23.952
5281;233.8793559;23.952
5282;233.9413559;23.954
5283;234.0043559;23.953
5284;234.0133559;23.952
5285;233.9863559;23.954
5286;234.0043559;23.952
5287;233.9953559;23.953
5288;234.0043559;23.954
5289;234.0673559;23.951
5290;234.1213559;23.952
5291;234.2463559;23.953
5292;234.3363559;23.954
5293;234.4083559;23.954
5294;234.4263559;23.952
5295;234.4083559;23.954
5296;234.3543559;23.952
5297;234.3273559;23.952
5298;234.2913559;23.952
5299;234.3363559;23.951
5300;234.4353559;23.953
5301;234.5243559;23.952
5302;234.5873559;23.953
5303;234.6413559;23.954
5304;234.6503559;23.953
5305;234.6503559;23.954
5306;234.6053559;23.953
5307;234.6143559;23.952
5308;234.6233559;23.954
5309;234.6953559;23.952
5310;234.7313559;23.953
5311;234.8123559;23.953
5312;234.8563559;23.953
5313;234.9463559;23.953
5314;235.0003559;23.953
5315;235.0093559;23.953
5316;235.0273559;23.953
5317;235.0003559;23.953
5318;234.9733559;23.956
5319;234.9643559;23.953
5320;235.0183559;23.953
5321;235.0093559;23.953
5322;235.0003559;23.953
5323;235.0363559;23.954
5324;235.0093559;23.954
5325;235.0273559;23.952
5326;235.0003559;23.953
5327;234.9913559;23.953
5328;235.0453559;23.953
5329;235.1263559;23.952
5330;235.1433559;23.954
5331;235.1433559;23.954
5332;235.0813559;23.953
5333;235.0183559;23.953
5334;235.0093559;23.954
5335;234.9913559;23.952
5336;235.0363559;23.954
5337;235.0453559;23.953
5338;235.0903559;23.953
5339;235.1173559;23.953
5340;235.0993559;23.953
5341;235.0633559;23.953
5342;235.0183559;23.953
5343;234.9733559;23.954
5344;234.9643559;23.953
5345;235.0453559;23.954
5346;235.0813559;23.954
5347;235.1083559;23.956
5348;235.1433559;23.954
